Source,Target,Weight,Type
"Health, Toxicology and Mutagenesis",Rehabilitation,2,Undirected
"Health, Toxicology and Mutagenesis",Periodontics,1,Undirected
"Health, Toxicology and Mutagenesis",Archeology,1,Undirected
"Health, Toxicology and Mutagenesis",Health Information Management,1,Undirected
"Health, Toxicology and Mutagenesis",Finance,1,Undirected
"Health, Toxicology and Mutagenesis",Statistical and Nonlinear Physics,1,Undirected
Health,"Pediatrics, Perinatology and Child Health",25,Undirected
Health,Social Psychology,45,Undirected
Health,General Health Professions,187,Undirected
Health,Sociology and Political Science,109,Undirected
Health,Modeling and Simulation,41,Undirected
Health,Safety Research,2,Undirected
Health,Infectious Diseases,82,Undirected
Health,Physiology,16,Undirected
Health,Obstetrics and Gynecology,14,Undirected
Health,Economics and Econometrics,16,Undirected
Health,Applied Microbiology and Biotechnology,2,Undirected
Health,Clinical Psychology,85,Undirected
Health,Emergency Medicine,4,Undirected
Health,"Public Health, Environmental and Occupational Health",49,Undirected
Health,Health Informatics,17,Undirected
Health,Immunology,10,Undirected
Health,Demography,22,Undirected
Health,Applied Psychology,20,Undirected
Health,Statistics and Probability,5,Undirected
Health,Family Practice,2,Undirected
Health,Organizational Behavior and Human Resource Management,11,Undirected
Health,Speech and Hearing,2,Undirected
Health,Gender Studies,14,Undirected
Health,Neuropsychology and Physiological Psychology,15,Undirected
Health,Microbiology,10,Undirected
Health,Accounting,1,Undirected
Health,Endocrinology,3,Undirected
Health,Pharmacy,5,Undirected
Health,Information Systems,4,Undirected
Health,Transportation,5,Undirected
Health,Plant Science,1,Undirected
Health,Psychiatry and Mental health,28,Undirected
Health,Cardiology and Cardiovascular Medicine,13,Undirected
Health,Geriatrics and Gerontology,3,Undirected
Health,Hepatology,2,Undirected
Health,Political Science and International Relations,8,Undirected
Health,Nutrition and Dietetics,3,Undirected
Health,Behavioral Neuroscience,1,Undirected
Health,Cultural Studies,1,Undirected
Health,Virology,4,Undirected
Health,Finance,4,Undirected
Health,Emergency Medical Services,5,Undirected
Health,"Statistics, Probability and Uncertainty",3,Undirected
Health,Management Science and Operations Research,1,Undirected
Health,Soil Science,1,Undirected
Health,Developmental and Educational Psychology,1,Undirected
Health,Business and International Management,1,Undirected
Health,Pathology and Forensic Medicine,1,Undirected
Health,Pulmonary and Respiratory Medicine,2,Undirected
Health,Molecular Medicine,1,Undirected
Health,Ophthalmology,1,Undirected
Health,"Physical Therapy, Sports Therapy and Rehabilitation",3,Undirected
Health,Neurology,2,Undirected
Health,History and Philosophy of Science,1,Undirected
Health,Genetics,1,Undirected
Health,Information Systems and Management,1,Undirected
Health,Nature and Landscape Conservation,1,Undirected
Health,Animal Science and Zoology,2,Undirected
Health,Literature and Literary Theory,1,Undirected
Health,General Dentistry,1,Undirected
Health,Pharmacology,1,Undirected
Health,"Endocrinology, Diabetes and Metabolism",1,Undirected
Health,Reproductive Medicine,1,Undirected
Health,Orthopedics and Sports Medicine,1,Undirected
Plant Science,Forestry,6,Undirected
Plant Science,Health Information Management,1,Undirected
Plant Science,Food Science,117,Undirected
Plant Science,Anthropology,1,Undirected
Plant Science,Social Psychology,7,Undirected
Plant Science,Conservation,1,Undirected
Plant Science,Cellular and Molecular Neuroscience,34,Undirected
Plant Science,Aging,5,Undirected
Plant Science,Genetics,122,Undirected
Plant Science,Complementary and Manual Therapy,1,Undirected
Plant Science,Complementary and alternative medicine,10,Undirected
Plant Science,Computer Networks and Communications,7,Undirected
Plant Science,Global and Planetary Change,69,Undirected
Plant Science,Materials Chemistry,17,Undirected
Plant Science,Cell Biology,82,Undirected
Plant Science,Molecular Medicine,11,Undirected
Plant Science,Endocrinology,31,Undirected
Plant Science,Biotechnology,23,Undirected
Plant Science,General Agricultural and Biological Sciences,15,Undirected
Plant Science,Aquatic Science,18,Undirected
Plant Science,Industrial and Manufacturing Engineering,13,Undirected
Plant Science,Nutrition and Dietetics,53,Undirected
Plant Science,Pharmacology,44,Undirected
Plant Science,Hematology,2,Undirected
Plant Science,Soil Science,62,Undirected
Plant Science,Analytical Chemistry,43,Undirected
Plant Science,"Public Health, Environmental and Occupational Health",31,Undirected
Plant Science,"Safety, Risk, Reliability and Quality",1,Undirected
Plant Science,Pollution,33,Undirected
Plant Science,Infectious Diseases,25,Undirected
Plant Science,Insect Science,105,Undirected
Plant Science,Agronomy and Crop Science,57,Undirected
Plant Science,"Renewable Energy, Sustainability and the Environment",6,Undirected
Plant Science,Organic Chemistry,12,Undirected
Plant Science,Building and Construction,8,Undirected
Plant Science,Virology,8,Undirected
Plant Science,Neurology,5,Undirected
Plant Science,Economics and Econometrics,5,Undirected
Plant Science,Media Technology,3,Undirected
Plant Science,Animal Science and Zoology,19,Undirected
Plant Science,Biochemistry,40,Undirected
Plant Science,Physiology,11,Undirected
Plant Science,"Endocrinology, Diabetes and Metabolism",5,Undirected
Plant Science,Marketing,9,Undirected
Plant Science,Sensory Systems,4,Undirected
Plant Science,Business and International Management,4,Undirected
Plant Science,Information Systems and Management,2,Undirected
Plant Science,General Health Professions,9,Undirected
Plant Science,Biomaterials,19,Undirected
Plant Science,Environmental Engineering,24,Undirected
Plant Science,Environmental Chemistry,10,Undirected
Plant Science,"Tourism, Leisure and Hospitality Management",6,Undirected
Plant Science,Cultural Studies,1,Undirected
Plant Science,Horticulture,7,Undirected
Plant Science,Geochemistry and Petrology,8,Undirected
Plant Science,Immunology,3,Undirected
Plant Science,Nature and Landscape Conservation,32,Undirected
Plant Science,Electrical and Electronic Engineering,16,Undirected
Plant Science,Transportation,2,Undirected
Plant Science,Parasitology,5,Undirected
Plant Science,Cardiology and Cardiovascular Medicine,2,Undirected
Plant Science,Mechanical Engineering,12,Undirected
Plant Science,Information Systems,4,Undirected
Plant Science,Pulmonary and Respiratory Medicine,2,Undirected
Plant Science,Inorganic Chemistry,4,Undirected
Plant Science,Endocrine and Autonomic Systems,7,Undirected
Plant Science,Developmental Biology,1,Undirected
Plant Science,Civil and Structural Engineering,4,Undirected
Plant Science,Developmental Neuroscience,1,Undirected
Plant Science,Toxicology,2,Undirected
Plant Science,Pathology and Forensic Medicine,8,Undirected
Plant Science,Oceanography,4,Undirected
Plant Science,Sociology and Political Science,5,Undirected
Plant Science,Management Information Systems,2,Undirected
Plant Science,Reproductive Medicine,1,Undirected
Plant Science,Dermatology,3,Undirected
Plant Science,Small Animals,4,Undirected
Plant Science,Nephrology,1,Undirected
Plant Science,Periodontics,1,Undirected
Plant Science,Biophysics,4,Undirected
Plant Science,Computational Mechanics,6,Undirected
Plant Science,Control and Systems Engineering,2,Undirected
Plant Science,Pharmaceutical Science,3,Undirected
Plant Science,Nuclear Energy and Engineering,1,Undirected
Plant Science,Spectroscopy,1,Undirected
Plant Science,Strategy and Management,4,Undirected
Plant Science,Astronomy and Astrophysics,3,Undirected
Plant Science,Occupational Therapy,2,Undirected
Plant Science,Microbiology,3,Undirected
Plant Science,Clinical Biochemistry,1,Undirected
Plant Science,Speech and Hearing,2,Undirected
Plant Science,Bioengineering,2,Undirected
Plant Science,Radiological and Ultrasound Technology,1,Undirected
Plant Science,Polymers and Plastics,2,Undirected
Plant Science,"Electronic, Optical and Magnetic Materials",1,Undirected
Plant Science,"Surfaces, Coatings and Films",1,Undirected
Plant Science,Safety Research,1,Undirected
Plant Science,Emergency Medical Services,1,Undirected
Plant Science,Emergency Medicine,2,Undirected
Plant Science,"Atomic and Molecular Physics, and Optics",1,Undirected
Plant Science,Physical and Theoretical Chemistry,1,Undirected
Plant Science,Earth-Surface Processes,2,Undirected
Plant Science,History,1,Undirected
Plant Science,"Management, Monitoring, Policy and Law",1,Undirected
Plant Science,Aerospace Engineering,1,Undirected
Plant Science,Automotive Engineering,1,Undirected
Plant Science,Literature and Literary Theory,1,Undirected
Plant Science,Religious studies,1,Undirected
Plant Science,Biological Psychiatry,1,Undirected
Oceanography,Aquatic Science,9,Undirected
Oceanography,Ocean Engineering,18,Undirected
Oceanography,Environmental Chemistry,63,Undirected
Oceanography,Global and Planetary Change,161,Undirected
Oceanography,Nature and Landscape Conservation,12,Undirected
Oceanography,Sociology and Political Science,4,Undirected
Oceanography,Astronomy and Astrophysics,51,Undirected
Oceanography,Industrial and Manufacturing Engineering,8,Undirected
Oceanography,Signal Processing,3,Undirected
Oceanography,Earth-Surface Processes,15,Undirected
Oceanography,Environmental Engineering,10,Undirected
Oceanography,Developmental Biology,6,Undirected
Oceanography,"Atomic and Molecular Physics, and Optics",3,Undirected
Oceanography,"Renewable Energy, Sustainability and the Environment",9,Undirected
Oceanography,Geochemistry and Petrology,15,Undirected
Oceanography,Nuclear and High Energy Physics,6,Undirected
Oceanography,Geophysics,10,Undirected
Oceanography,"Management, Monitoring, Policy and Law",10,Undirected
Oceanography,Genetics,7,Undirected
Oceanography,Geology,4,Undirected
Oceanography,Aerospace Engineering,13,Undirected
Oceanography,Applied Mathematics,1,Undirected
Oceanography,Electrical and Electronic Engineering,4,Undirected
Oceanography,Pollution,6,Undirected
Oceanography,Computer Graphics and Computer-Aided Design,1,Undirected
Oceanography,Anthropology,3,Undirected
Oceanography,Computational Mechanics,2,Undirected
Oceanography,Statistical and Nonlinear Physics,2,Undirected
Oceanography,Biotechnology,2,Undirected
Oceanography,Biomaterials,3,Undirected
Oceanography,Acoustics and Ultrasonics,1,Undirected
Oceanography,"Electronic, Optical and Magnetic Materials",2,Undirected
Oceanography,Mechanical Engineering,3,Undirected
Oceanography,Electrochemistry,1,Undirected
Oceanography,Soil Science,1,Undirected
Oceanography,Materials Chemistry,1,Undirected
Oceanography,Pulmonary and Respiratory Medicine,1,Undirected
Oceanography,Spectroscopy,1,Undirected
Oceanography,Mechanics of Materials,1,Undirected
Oceanography,Bioengineering,1,Undirected
Oceanography,Management Science and Operations Research,1,Undirected
Oceanography,Immunology,1,Undirected
Oceanography,"General Economics, Econometrics and Finance",1,Undirected
Oceanography,Archeology,1,Undirected
Aquatic Science,Global and Planetary Change,21,Undirected
Aquatic Science,Nature and Landscape Conservation,20,Undirected
Aquatic Science,Pharmacology,1,Undirected
Aquatic Science,Biotechnology,2,Undirected
Aquatic Science,Animal Science and Zoology,12,Undirected
Aquatic Science,Genetics,5,Undirected
Aquatic Science,Physiology,7,Undirected
Aquatic Science,Immunology,16,Undirected
Aquatic Science,Industrial and Manufacturing Engineering,1,Undirected
Aquatic Science,"Renewable Energy, Sustainability and the Environment",7,Undirected
Aquatic Science,Environmental Chemistry,1,Undirected
Aquatic Science,Insect Science,3,Undirected
Aquatic Science,Ocean Engineering,2,Undirected
Aquatic Science,Biomaterials,3,Undirected
Aquatic Science,Management of Technology and Innovation,1,Undirected
Aquatic Science,Cellular and Molecular Neuroscience,5,Undirected
Aquatic Science,Molecular Medicine,2,Undirected
Aquatic Science,Food Science,5,Undirected
Aquatic Science,Aging,2,Undirected
Aquatic Science,Business and International Management,2,Undirected
Aquatic Science,Pulmonary and Respiratory Medicine,1,Undirected
Aquatic Science,Reproductive Medicine,1,Undirected
Aquatic Science,Nutrition and Dietetics,1,Undirected
Aquatic Science,General Agricultural and Biological Sciences,1,Undirected
Aquatic Science,Soil Science,1,Undirected
Aquatic Science,"Management, Monitoring, Policy and Law",1,Undirected
Hepatology,"Endocrinology, Diabetes and Metabolism",22,Undirected
Hepatology,Pulmonary and Respiratory Medicine,41,Undirected
Hepatology,Gastroenterology,5,Undirected
Hepatology,Pathology and Forensic Medicine,40,Undirected
Hepatology,Immunology,12,Undirected
Hepatology,Pharmacology,11,Undirected
Hepatology,Nephrology,11,Undirected
Hepatology,Critical Care and Intensive Care Medicine,3,Undirected
Hepatology,Cell Biology,7,Undirected
Hepatology,Infectious Diseases,31,Undirected
Hepatology,Nutrition and Dietetics,3,Undirected
Hepatology,"Public Health, Environmental and Occupational Health",22,Undirected
Hepatology,Genetics,11,Undirected
Hepatology,Transplantation,4,Undirected
Hepatology,Hematology,2,Undirected
Hepatology,Cardiology and Cardiovascular Medicine,16,Undirected
Hepatology,Virology,7,Undirected
Hepatology,Biotechnology,1,Undirected
Hepatology,Modeling and Simulation,1,Undirected
Hepatology,Health Information Management,1,Undirected
Hepatology,General Health Professions,3,Undirected
Hepatology,Physiology,5,Undirected
Hepatology,Biochemistry,1,Undirected
Hepatology,Small Animals,3,Undirected
Hepatology,Emergency Medical Services,1,Undirected
Hepatology,Economics and Econometrics,3,Undirected
Hepatology,Pollution,1,Undirected
Hepatology,Internal Medicine,3,Undirected
Hepatology,Animal Science and Zoology,1,Undirected
Hepatology,Parasitology,1,Undirected
